Date;Open;High;Low;Close;Adj Close**;Volume
Feb 04, 2003;860.32;860.32;840.19;848.20;848.20;1,451,600,000
Feb 03, 2003;855.70;864.64;855.70;860.32;860.32;1,258,500,000
Jan 31, 2003;844.61;858.33;840.34;855.70;855.70;1,578,530,000
Jan 30, 2003;864.36;865.48;843.74;844.61;844.61;1,510,300,000
Jan 29, 2003;858.54;868.72;845.86;864.36;864.36;1,595,400,000
Jan 28, 2003;847.48;860.76;847.48;858.54;858.54;1,459,100,000
Jan 27, 2003;861.40;863.95;844.25;847.48;847.48;1,435,900,000
Jan 24, 2003;887.34;887.34;859.71;861.40;861.40;1,574,800,000
Jan 23, 2003;878.36;890.25;876.89;887.34;887.34;1,744,550,000
Jan 22, 2003;887.62;889.74;877.64;878.36;878.36;1,560,800,000
Jan 21, 2003;901.78;906.00;887.62;887.62;887.62;1,335,200,000
Jan 17, 2003;914.60;914.60;899.02;901.78;901.78;1,358,200,000
Jan 16, 2003;918.22;926.03;911.98;914.60;914.60;1,534,600,000
Jan 15, 2003;931.66;932.59;916.70;918.22;918.22;1,432,100,000
Jan 14, 2003;926.26;931.66;921.72;931.66;931.66;1,379,400,000
Jan 13, 2003;927.57;935.05;922.05;926.26;926.26;1,396,300,000
Jan 10, 2003;927.58;932.89;917.66;927.57;927.57;1,485,400,000
Jan 09, 2003;909.93;928.31;909.93;927.57;927.57;1,560,300,000
Jan 08, 2003;922.93;922.93;908.32;909.93;909.93;1,467,600,000
Jan 07, 2003;929.01;930.81;919.93;922.93;922.93;1,545,200,000
Jan 06, 2003;908.59;931.77;908.59;929.01;929.01;1,435,900,000
Jan 03, 2003;909.03;911.25;903.07;908.59;908.59;1,130,800,000
Jan 02, 2003;879.82;909.03;879.82;909.03;909.03;1,229,200,000
Dec 31, 2002;879.39;881.93;869.45;879.82;879.82;1,088,500,000
Dec 30, 2002;875.40;882.10;870.23;879.39;879.39;1,057,800,000
Dec 27, 2002;889.66;890.46;873.62;875.40;875.40;758,400,000
Dec 26, 2002;892.47;903.89;887.48;889.66;889.66;721,100,000
Dec 24, 2002;897.38;897.38;892.29;892.47;892.47;458,310,000
Dec 23, 2002;895.74;902.43;892.26;897.38;897.38;1,112,100,000
Dec 20, 2002;884.25;897.79;884.25;895.76;895.76;1,782,730,000
Dec 19, 2002;890.02;899.19;880.32;884.25;884.25;1,385,900,000
Dec 18, 2002;902.99;902.99;887.82;891.12;891.12;1,446,200,000
Dec 17, 2002;910.40;911.22;901.74;902.99;902.99;1,251,800,000
Dec 16, 2002;889.48;910.42;889.48;910.40;910.40;1,271,600,000
Dec 13, 2002;901.58;901.58;888.48;889.48;889.48;1,330,800,000
Dec 12, 2002;904.96;908.37;897.00;901.58;901.58;1,255,300,000
Dec 11, 2002;904.45;909.94;896.48;904.96;904.96;1,285,100,000
Dec 10, 2002;892.00;904.95;892.00;904.45;904.45;1,286,600,000
Dec 09, 2002;912.23;912.23;891.97;892.00;892.00;1,320,800,000
Dec 06, 2002;906.55;915.48;895.96;912.23;912.23;1,241,100,000
Dec 05, 2002;917.58;921.49;905.90;906.55;906.55;1,250,200,000
Dec 04, 2002;920.75;925.25;909.51;917.58;917.58;1,588,900,000
Dec 03, 2002;934.53;934.53;918.73;920.75;920.75;1,488,400,000
Dec 02, 2002;936.31;954.28;927.72;934.53;934.53;1,612,000,000
Nov 29, 2002;938.87;941.82;935.58;936.31;936.31;643,460,000
Nov 27, 2002;913.31;940.41;913.31;938.87;938.87;1,350,300,000
Nov 26, 2002;932.87;932.87;912.10;913.31;913.31;1,543,600,000
Nov 25, 2002;930.55;937.15;923.31;932.87;932.87;1,574,000,000
Nov 22, 2002;933.76;937.28;928.41;930.55;930.55;1,626,800,000
Nov 21, 2002;914.15;935.13;914.15;933.76;933.76;2,415,100,000
Nov 20, 2002;896.74;915.01;894.93;914.15;914.15;1,517,300,000
Nov 19, 2002;900.36;905.45;893.09;896.74;896.74;1,337,400,000
Nov 18, 2002;909.83;915.91;899.48;900.36;900.36;1,282,600,000
Nov 15, 2002;904.27;910.21;895.35;909.83;909.83;1,400,100,000
Nov 14, 2002;882.53;904.27;882.53;904.27;904.27;1,519,000,000
Nov 13, 2002;882.95;892.51;872.05;882.53;882.53;1,463,400,000
Nov 12, 2002;876.19;894.30;876.19;882.95;882.95;1,377,100,000
Nov 11, 2002;894.74;894.74;874.63;876.19;876.19;1,113,000,000
Nov 08, 2002;902.65;910.11;891.62;894.74;894.74;1,446,500,000
Nov 07, 2002;923.76;923.76;898.68;902.65;902.65;1,466,900,000
Nov 06, 2002;915.39;925.66;905.00;923.76;923.76;1,674,000,000
Nov 05, 2002;908.35;915.83;904.91;915.39;915.39;1,354,100,000
Nov 04, 2002;900.96;924.58;900.96;908.35;908.35;1,645,900,000
Nov 01, 2002;885.76;903.42;877.71;900.96;900.96;1,450,400,000
Oct 31, 2002;890.71;898.83;879.75;885.76;885.76;1,641,300,000
Oct 30, 2002;882.15;895.28;879.19;890.71;890.71;1,422,300,000
Oct 29, 2002;890.23;890.64;867.91;882.15;882.15;1,529,700,000
Oct 28, 2002;897.65;907.44;886.15;890.23;890.23;1,382,600,000
Oct 25, 2002;882.50;897.71;877.03;897.65;897.65;1,340,400,000
Oct 24, 2002;896.14;902.94;879.00;882.50;882.50;1,700,570,000
Oct 23, 2002;890.16;896.14;873.82;896.14;896.14;1,593,900,000
Oct 22, 2002;899.72;899.72;882.40;890.16;890.16;1,549,200,000
Oct 21, 2002;884.39;900.69;873.06;899.72;899.72;1,447,000,000
Oct 18, 2002;879.20;886.68;866.58;884.39;884.39;1,423,100,000
Oct 17, 2002;860.02;885.35;860.02;879.20;879.20;1,780,390,000
Oct 16, 2002;881.27;881.27;856.28;860.02;860.02;1,585,000,000
Oct 15, 2002;841.44;881.27;841.44;881.27;881.27;1,956,000,000
Oct 14, 2002;835.32;844.39;828.37;841.44;841.44;1,200,300,000
Oct 11, 2002;803.92;843.27;803.92;835.32;835.32;1,854,130,000
Oct 10, 2002;776.76;806.51;768.63;803.92;803.92;2,090,230,000
Oct 09, 2002;798.55;798.55;775.80;776.76;776.76;1,885,030,000
Oct 08, 2002;785.28;808.86;779.50;798.55;798.55;1,938,430,000
Oct 07, 2002;800.58;808.21;782.96;785.28;785.28;1,576,500,000
Oct 04, 2002;818.95;825.90;794.10;800.58;800.58;1,835,930,000
Oct 03, 2002;827.91;840.02;817.25;818.95;818.95;1,674,500,000
Oct 02, 2002;843.77;851.93;826.50;827.91;827.91;1,668,900,000
Oct 01, 2002;815.28;847.93;812.82;847.91;847.91;1,780,900,000
Sep 30, 2002;827.37;827.37;800.20;815.28;815.28;1,721,870,000
Sep 27, 2002;854.95;854.95;826.84;827.37;827.37;1,507,300,000
Sep 26, 2002;839.66;856.60;839.66;854.95;854.95;1,650,000,000
Sep 25, 2002;819.27;844.22;818.46;839.66;839.66;1,651,500,000
Sep 24, 2002;833.70;833.70;817.38;819.29;819.29;1,670,240,000
Sep 23, 2002;845.39;845.39;825.76;833.70;833.70;1,381,100,000
Sep 20, 2002;843.32;849.32;839.09;845.39;845.39;1,792,800,000
Sep 19, 2002;869.46;869.46;843.09;843.32;843.32;1,524,000,000
Sep 18, 2002;873.52;878.45;857.39;869.46;869.46;1,501,000,000
Sep 17, 2002;891.10;902.68;872.38;873.52;873.52;1,448,600,000
Sep 16, 2002;889.81;891.84;878.91;891.10;891.10;1,001,400,000
Sep 13, 2002;886.91;892.75;877.05;889.81;889.81;1,271,000,000
Sep 12, 2002;909.45;909.45;884.84;886.91;886.91;1,191,600,000
Sep 11, 2002;910.63;924.02;908.47;909.45;909.45;846,600,000
Sep 10, 2002;902.96;909.89;900.50;909.58;909.58;1,186,400,000
Sep 09, 2002;893.92;907.34;882.92;902.96;902.96;1,130,600,000
Sep 06, 2002;879.15;899.07;879.15;893.92;893.92;1,184,500,000
Sep 05, 2002;893.40;893.40;870.50;879.15;879.15;1,401,300,000
Sep 04, 2002;878.02;896.10;875.73;893.40;893.40;1,372,100,000
Sep 03, 2002;916.07;916.07;877.51;878.02;878.02;1,289,800,000
Aug 30, 2002;917.80;928.15;910.17;916.07;916.07;929,900,000
Aug 29, 2002;917.87;924.59;903.33;917.80;917.80;1,271,100,000
Aug 28, 2002;934.82;934.82;913.21;917.87;917.87;1,146,600,000
Aug 27, 2002;947.95;955.82;930.36;934.82;934.82;1,307,700,000
Aug 26, 2002;940.86;950.80;930.42;947.95;947.95;1,016,900,000
Aug 23, 2002;962.70;962.70;937.17;940.86;940.86;1,071,500,000
Aug 22, 2002;949.36;965.00;946.43;962.70;962.70;1,373,000,000
Aug 21, 2002;937.43;951.59;931.32;949.36;949.36;1,353,100,000
Aug 20, 2002;950.70;950.70;931.86;937.43;937.43;1,308,500,000
Aug 19, 2002;928.77;951.17;927.21;950.70;950.70;1,299,800,000
Aug 16, 2002;930.25;935.38;916.21;928.77;928.77;1,265,300,000
Aug 15, 2002;919.62;933.29;918.17;930.25;930.25;1,505,100,000
Aug 14, 2002;884.21;920.21;876.20;919.62;919.62;1,533,800,000
Aug 13, 2002;903.80;911.71;883.62;884.21;884.21;1,297,700,000
Aug 12, 2002;908.64;908.64;892.38;903.80;903.80;1,036,500,000
Aug 09, 2002;898.73;913.95;890.77;908.64;908.64;1,294,900,000
Aug 08, 2002;876.77;905.84;875.17;905.46;905.46;1,646,700,000
Aug 07, 2002;859.57;878.74;854.15;876.77;876.77;1,490,400,000
Aug 06, 2002;834.60;874.44;834.60;859.57;859.57;1,514,100,000
Aug 05, 2002;864.24;864.24;833.44;834.60;834.60;1,425,500,000
Aug 02, 2002;884.40;884.72;853.95;864.24;864.24;1,538,100,000
Aug 01, 2002;911.62;911.62;882.48;884.66;884.66;1,672,200,000
Jul 31, 2002;902.78;911.64;889.88;911.62;911.62;2,049,360,000
Jul 30, 2002;898.96;909.81;884.70;902.78;902.78;1,826,090,000
Jul 29, 2002;852.84;898.96;852.84;898.96;898.96;1,778,650,000
Jul 26, 2002;838.68;852.85;835.92;852.84;852.84;1,796,100,000
Jul 25, 2002;843.42;853.83;816.11;838.68;838.68;2,424,700,000
Jul 24, 2002;797.71;844.32;775.68;843.43;843.43;2,775,560,000
Jul 23, 2002;819.85;827.69;796.13;797.70;797.70;2,441,020,000
Jul 22, 2002;847.76;854.13;813.26;819.85;819.85;2,248,060,000
Jul 19, 2002;881.56;881.56;842.07;847.75;847.75;2,654,100,000
Jul 18, 2002;905.45;907.80;880.60;881.56;881.56;1,736,300,000
Jul 17, 2002;901.05;926.52;895.03;906.04;906.04;2,566,500,000
Jul 16, 2002;917.93;918.65;897.13;900.94;900.94;1,843,700,000
Jul 15, 2002;921.39;921.39;876.46;917.93;917.93;2,574,800,000
Jul 12, 2002;927.37;934.31;913.71;921.39;921.39;1,607,400,000
Jul 11, 2002;920.47;929.16;900.94;927.37;927.37;2,080,480,000
Jul 10, 2002;952.83;956.34;920.29;920.47;920.47;1,816,900,000
Jul 09, 2002;976.98;979.63;951.71;952.83;952.83;1,348,900,000
Jul 08, 2002;989.03;993.56;972.91;976.98;976.98;1,184,400,000
Jul 05, 2002;953.99;989.07;953.99;989.03;989.03;699,400,000
Jul 03, 2002;948.09;954.30;934.87;953.99;953.99;1,527,800,000
Jul 02, 2002;968.65;968.65;945.54;948.09;948.09;1,823,000,000
Jul 01, 2002;989.82;994.46;967.43;968.65;968.65;1,425,500,000
Jun 28, 2002;990.64;1,001.79;988.31;989.82;989.82;2,117,000,000
Jun 27, 2002;973.53;990.67;963.74;990.64;990.64;1,908,600,000
Jun 26, 2002;976.14;977.43;952.92;973.53;973.53;2,014,290,000
Jun 25, 2002;992.72;1,005.88;974.21;976.14;976.14;1,513,700,000
Jun 24, 2002;989.14;1,002.11;970.85;992.72;992.72;1,552,600,000
Jun 21, 2002;1,006.29;1,006.29;985.65;989.14;989.14;1,497,200,000
Jun 20, 2002;1,019.99;1,023.33;1,004.59;1,006.29;1,006.29;1,389,700,000
Jun 19, 2002;1,037.14;1,037.61;1,017.88;1,019.99;1,019.99;1,336,100,000
Jun 18, 2002;1,036.17;1,040.83;1,030.92;1,037.14;1,037.14;1,193,100,000
Jun 17, 2002;1,007.27;1,036.17;1,007.27;1,036.17;1,036.17;1,236,600,000
Jun 14, 2002;1,009.56;1,009.56;981.63;1,007.27;1,007.27;1,549,000,000
Jun 13, 2002;1,020.26;1,023.47;1,008.12;1,009.56;1,009.56;1,405,500,000
Jun 12, 2002;1,013.26;1,021.85;1,002.58;1,020.26;1,020.26;1,795,720,000
Jun 11, 2002;1,030.74;1,039.04;1,012.94;1,013.60;1,013.60;1,212,400,000
Jun 10, 2002;1,027.53;1,038.18;1,025.45;1,030.74;1,030.74;1,226,200,000
Jun 07, 2002;1,029.15;1,033.02;1,012.49;1,027.53;1,027.53;1,341,300,000
Jun 06, 2002;1,049.90;1,049.90;1,026.91;1,029.15;1,029.15;1,601,500,000
Jun 05, 2002;1,040.69;1,050.11;1,038.84;1,049.90;1,049.90;1,300,100,000
Jun 04, 2002;1,040.68;1,046.06;1,030.52;1,040.69;1,040.69;1,466,600,000
Jun 03, 2002;1,067.14;1,070.74;1,039.90;1,040.68;1,040.68;1,324,300,000
May 31, 2002;1,064.66;1,079.93;1,064.66;1,067.14;1,067.14;1,277,300,000
May 30, 2002;1,067.66;1,069.50;1,054.26;1,064.66;1,064.66;1,286,600,000
May 29, 2002;1,074.55;1,074.83;1,067.66;1,067.66;1,067.66;1,081,800,000
May 28, 2002;1,083.82;1,085.98;1,070.31;1,074.55;1,074.55;996,500,000
May 24, 2002;1,097.08;1,097.08;1,082.19;1,083.82;1,083.82;885,400,000
May 23, 2002;1,086.02;1,097.10;1,080.55;1,097.08;1,097.08;1,192,900,000
May 22, 2002;1,079.88;1,086.02;1,075.64;1,086.02;1,086.02;1,136,300,000
May 21, 2002;1,091.88;1,099.55;1,079.08;1,079.88;1,079.88;1,200,500,000
May 20, 2002;1,106.59;1,106.59;1,090.61;1,091.88;1,091.88;989,800,000
May 17, 2002;1,098.23;1,106.59;1,096.77;1,106.59;1,106.59;1,274,400,000
May 16, 2002;1,091.07;1,099.29;1,089.17;1,098.23;1,098.23;1,256,600,000
May 15, 2002;1,097.28;1,104.23;1,088.94;1,091.07;1,091.07;1,420,200,000
May 14, 2002;1,074.56;1,097.71;1,074.56;1,097.28;1,097.28;1,414,500,000
May 13, 2002;1,054.99;1,074.84;1,053.90;1,074.56;1,074.56;1,088,600,000
May 10, 2002;1,073.01;1,075.43;1,053.93;1,054.99;1,054.99;1,171,900,000
May 09, 2002;1,088.85;1,088.85;1,072.23;1,073.01;1,073.01;1,153,000,000
May 08, 2002;1,049.49;1,088.92;1,049.49;1,088.85;1,088.85;1,502,000,000
May 07, 2002;1,052.67;1,058.67;1,048.96;1,049.49;1,049.49;1,354,700,000
May 06, 2002;1,073.43;1,075.96;1,052.65;1,052.67;1,052.67;1,122,600,000
May 03, 2002;1,084.56;1,084.56;1,068.89;1,073.43;1,073.43;1,284,500,000
May 02, 2002;1,086.46;1,091.42;1,079.46;1,084.56;1,084.56;1,364,000,000
May 01, 2002;1,076.92;1,088.32;1,065.29;1,086.46;1,086.46;1,451,400,000
Apr 30, 2002;1,065.45;1,082.62;1,063.46;1,076.92;1,076.92;1,628,600,000
Apr 29, 2002;1,076.32;1,078.95;1,063.62;1,065.45;1,065.45;1,314,700,000
Apr 26, 2002;1,091.48;1,096.77;1,076.31;1,076.32;1,076.32;1,374,200,000
Apr 25, 2002;1,093.14;1,094.36;1,084.81;1,091.48;1,091.48;1,517,400,000
Apr 24, 2002;1,100.96;1,108.46;1,092.51;1,093.14;1,093.14;1,373,200,000
Apr 23, 2002;1,107.83;1,111.17;1,098.94;1,100.96;1,100.96;1,388,500,000
Apr 22, 2002;1,125.17;1,125.17;1,105.62;1,107.83;1,107.83;1,181,800,000
Apr 19, 2002;1,124.47;1,128.82;1,122.59;1,125.17;1,125.17;1,185,000,000
Apr 18, 2002;1,126.07;1,130.49;1,109.29;1,124.47;1,124.47;1,359,300,000
Apr 17, 2002;1,128.37;1,133.00;1,123.37;1,126.07;1,126.07;1,376,900,000
Apr 16, 2002;1,102.55;1,129.40;1,102.55;1,128.37;1,128.37;1,341,300,000
Apr 15, 2002;1,111.01;1,114.86;1,099.41;1,102.55;1,102.55;1,120,400,000
Apr 12, 2002;1,103.69;1,112.77;1,102.74;1,111.01;1,111.01;1,282,100,000
Apr 11, 2002;1,130.47;1,130.47;1,102.42;1,103.69;1,103.69;1,505,600,000
Apr 10, 2002;1,117.80;1,131.76;1,117.80;1,130.47;1,130.47;1,447,900,000
Apr 09, 2002;1,125.29;1,128.29;1,116.73;1,117.80;1,117.80;1,235,400,000
Apr 08, 2002;1,122.73;1,125.41;1,111.79;1,125.29;1,125.29;1,095,300,000
Apr 05, 2002;1,126.34;1,133.31;1,119.49;1,122.73;1,122.73;1,110,200,000
Apr 04, 2002;1,125.40;1,130.45;1,120.06;1,126.34;1,126.34;1,283,800,000
Apr 03, 2002;1,136.76;1,138.85;1,119.68;1,125.40;1,125.40;1,219,700,000
Apr 02, 2002;1,146.54;1,146.54;1,135.71;1,136.76;1,136.76;1,176,700,000
Apr 01, 2002;1,147.39;1,147.84;1,132.87;1,146.54;1,146.54;1,050,900,000
Mar 28, 2002;1,144.58;1,154.45;1,144.58;1,147.39;1,147.39;1,147,600,000
Mar 27, 2002;1,138.49;1,146.95;1,135.33;1,144.58;1,144.58;1,180,100,000
Mar 26, 2002;1,131.87;1,147.00;1,131.61;1,138.49;1,138.49;1,223,600,000
Mar 25, 2002;1,148.70;1,151.04;1,131.87;1,131.87;1,131.87;1,057,900,000
Mar 22, 2002;1,153.59;1,156.49;1,144.60;1,148.70;1,148.70;1,243,300,000
Mar 21, 2002;1,151.85;1,155.10;1,139.48;1,153.59;1,153.59;1,339,200,000
Mar 20, 2002;1,170.29;1,170.29;1,151.61;1,151.85;1,151.85;1,304,900,000
Mar 19, 2002;1,165.55;1,173.94;1,165.55;1,170.29;1,170.29;1,255,000,000
Mar 18, 2002;1,166.16;1,172.73;1,159.14;1,165.55;1,165.55;1,169,500,000
Mar 15, 2002;1,153.04;1,166.48;1,153.04;1,166.16;1,166.16;1,493,900,000
Mar 14, 2002;1,154.09;1,157.83;1,151.08;1,153.04;1,153.04;1,208,800,000
Mar 13, 2002;1,165.58;1,165.58;1,151.01;1,154.09;1,154.09;1,354,000,000
Mar 12, 2002;1,168.26;1,168.26;1,154.34;1,165.58;1,165.58;1,304,400,000
Mar 11, 2002;1,164.31;1,173.03;1,159.58;1,168.26;1,168.26;1,210,200,000
Mar 08, 2002;1,157.54;1,172.76;1,157.54;1,164.31;1,164.31;1,412,000,000
Mar 07, 2002;1,162.77;1,167.94;1,150.69;1,157.54;1,157.54;1,517,400,000
Mar 06, 2002;1,146.14;1,165.29;1,145.11;1,162.77;1,162.77;1,541,300,000
Mar 05, 2002;1,153.84;1,157.74;1,144.78;1,146.14;1,146.14;1,549,300,000
Mar 04, 2002;1,131.78;1,153.84;1,130.93;1,153.84;1,153.84;1,594,300,000
Mar 01, 2002;1,106.73;1,131.79;1,106.73;1,131.78;1,131.78;1,456,500,000
Feb 28, 2002;1,109.89;1,121.57;1,106.73;1,106.73;1,106.73;1,392,200,000
Feb 27, 2002;1,109.38;1,123.06;1,102.26;1,109.89;1,109.89;1,393,800,000
Feb 26, 2002;1,109.43;1,115.05;1,101.72;1,109.38;1,109.38;1,309,200,000
Feb 25, 2002;1,089.84;1,112.71;1,089.84;1,109.43;1,109.43;1,367,400,000
Feb 22, 2002;1,080.95;1,093.93;1,074.39;1,089.84;1,089.84;1,411,000,000
Feb 21, 2002;1,097.98;1,101.50;1,080.24;1,080.95;1,080.95;1,381,600,000
Feb 20, 2002;1,083.34;1,098.32;1,074.36;1,097.98;1,097.98;1,438,900,000
Feb 19, 2002;1,104.18;1,104.18;1,082.24;1,083.34;1,083.34;1,189,900,000
Feb 15, 2002;1,116.48;1,117.09;1,103.23;1,104.18;1,104.18;1,359,200,000
Feb 14, 2002;1,118.51;1,124.72;1,112.30;1,116.48;1,116.48;1,272,500,000
Feb 13, 2002;1,107.50;1,120.56;1,107.50;1,118.51;1,118.51;1,215,900,000
Feb 12, 2002;1,111.94;1,112.68;1,102.98;1,107.50;1,107.50;1,094,200,000
Feb 11, 2002;1,096.22;1,112.01;1,094.68;1,111.94;1,111.94;1,159,400,000
Feb 08, 2002;1,080.17;1,096.30;1,079.91;1,096.22;1,096.22;1,371,900,000
Feb 07, 2002;1,083.51;1,094.03;1,078.44;1,080.17;1,080.17;1,441,600,000
Feb 06, 2002;1,090.02;1,093.58;1,077.78;1,083.51;1,083.51;1,665,800,000
Feb 05, 2002;1,094.44;1,100.96;1,082.58;1,090.02;1,090.02;1,778,300,000
Feb 04, 2002;1,122.20;1,122.20;1,092.25;1,094.44;1,094.44;1,437,600,000
Feb 01, 2002;1,130.20;1,130.20;1,118.51;1,122.20;1,122.20;1,367,200,000
Jan 31, 2002;1,113.57;1,130.21;1,113.30;1,130.20;1,130.20;1,557,000,000
Jan 30, 2002;1,100.64;1,113.79;1,081.66;1,113.57;1,113.57;2,019,600,000
Jan 29, 2002;1,133.06;1,137.47;1,098.74;1,100.64;1,100.64;1,812,000,000
Jan 28, 2002;1,133.28;1,138.63;1,126.66;1,133.06;1,133.06;1,186,800,000
Jan 25, 2002;1,132.15;1,138.31;1,127.82;1,133.28;1,133.28;1,345,100,000
Jan 24, 2002;1,128.18;1,139.50;1,128.18;1,132.15;1,132.15;1,552,800,000
Jan 23, 2002;1,119.31;1,131.94;1,117.43;1,128.18;1,128.18;1,479,200,000
Jan 22, 2002;1,127.58;1,135.26;1,117.91;1,119.31;1,119.31;1,311,600,000
Jan 18, 2002;1,138.88;1,138.88;1,124.45;1,127.58;1,127.58;1,333,300,000
Jan 17, 2002;1,127.57;1,139.27;1,127.57;1,138.88;1,138.88;1,380,100,000
Jan 16, 2002;1,146.19;1,146.19;1,127.49;1,127.57;1,127.57;1,482,500,000
Jan 15, 2002;1,138.41;1,148.81;1,136.88;1,146.19;1,146.19;1,386,900,000
Jan 14, 2002;1,145.60;1,145.60;1,138.15;1,138.41;1,138.41;1,286,400,000
Jan 11, 2002;1,156.55;1,159.41;1,145.45;1,145.60;1,145.60;1,211,900,000
Jan 10, 2002;1,155.14;1,159.93;1,150.85;1,156.55;1,156.55;1,299,000,000
Jan 09, 2002;1,160.71;1,174.26;1,151.89;1,155.14;1,155.14;1,452,000,000
Jan 08, 2002;1,164.89;1,167.60;1,157.46;1,160.71;1,160.71;1,258,800,000
Jan 07, 2002;1,172.51;1,176.97;1,163.55;1,164.89;1,164.89;1,308,300,000
Jan 04, 2002;1,165.27;1,176.55;1,163.42;1,172.51;1,172.51;1,513,000,000
Jan 03, 2002;1,154.67;1,165.27;1,154.01;1,165.27;1,165.27;1,398,900,000
Jan 02, 2002;1,148.08;1,154.67;1,136.23;1,154.67;1,154.67;1,171,000,000
Dec 31, 2001;1,161.02;1,161.16;1,148.04;1,148.08;1,148.08;943,600,000
Dec 28, 2001;1,157.13;1,164.64;1,157.13;1,161.02;1,161.02;917,400,000
Dec 27, 2001;1,149.37;1,157.13;1,149.37;1,157.13;1,157.13;876,300,000
Dec 26, 2001;1,144.65;1,159.18;1,144.65;1,149.37;1,149.37;791,100,000
Dec 24, 2001;1,144.89;1,147.83;1,144.62;1,144.65;1,144.65;439,670,000
Dec 21, 2001;1,139.93;1,147.46;1,139.93;1,144.89;1,144.89;1,694,000,000
Dec 20, 2001;1,149.56;1,151.42;1,139.93;1,139.93;1,139.93;1,490,500,000
Dec 19, 2001;1,142.92;1,152.44;1,134.75;1,149.56;1,149.56;1,484,900,000
Dec 18, 2001;1,134.36;1,145.10;1,134.36;1,142.92;1,142.92;1,354,000,000
Dec 17, 2001;1,123.09;1,137.30;1,122.66;1,134.36;1,134.36;1,260,400,000
Dec 14, 2001;1,119.38;1,128.28;1,114.53;1,123.09;1,123.09;1,306,800,000
Dec 13, 2001;1,137.07;1,137.07;1,117.85;1,119.38;1,119.38;1,511,500,000
Dec 12, 2001;1,136.76;1,141.58;1,126.01;1,137.07;1,137.07;1,449,700,000
Dec 11, 2001;1,139.93;1,150.89;1,134.32;1,136.76;1,136.76;1,367,200,000
Dec 10, 2001;1,158.31;1,158.31;1,139.66;1,139.93;1,139.93;1,218,700,000
Dec 07, 2001;1,167.10;1,167.10;1,152.66;1,158.31;1,158.31;1,248,200,000
Dec 06, 2001;1,170.35;1,173.35;1,164.43;1,167.10;1,167.10;1,487,900,000
Dec 05, 2001;1,143.77;1,173.62;1,143.77;1,170.35;1,170.35;1,765,300,000
Dec 04, 2001;1,129.90;1,144.80;1,128.86;1,144.80;1,144.80;1,318,500,000
Dec 03, 2001;1,139.45;1,139.45;1,125.78;1,129.90;1,129.90;1,202,900,000
Nov 30, 2001;1,140.20;1,143.57;1,135.89;1,139.45;1,139.45;1,343,600,000
Nov 29, 2001;1,128.52;1,140.40;1,125.51;1,140.20;1,140.20;1,375,700,000
Nov 28, 2001;1,149.50;1,149.50;1,128.29;1,128.52;1,128.52;1,423,700,000
Nov 27, 2001;1,157.42;1,163.38;1,140.81;1,149.50;1,149.50;1,288,000,000
Nov 26, 2001;1,150.34;1,157.88;1,146.17;1,157.42;1,157.42;1,129,800,000
Nov 23, 2001;1,137.03;1,151.05;1,135.90;1,150.34;1,150.34;410,300,000
Nov 21, 2001;1,142.66;1,142.66;1,129.78;1,137.03;1,137.03;1,029,300,000
Nov 20, 2001;1,151.06;1,152.45;1,142.17;1,142.66;1,142.66;1,330,200,000
Nov 19, 2001;1,138.65;1,151.06;1,138.65;1,151.06;1,151.06;1,316,800,000
Nov 16, 2001;1,142.24;1,143.52;1,129.92;1,138.65;1,138.65;1,337,400,000
Nov 15, 2001;1,141.21;1,146.46;1,135.06;1,142.24;1,142.24;1,454,500,000
Nov 14, 2001;1,139.09;1,148.28;1,132.87;1,141.21;1,141.21;1,443,400,000
Nov 13, 2001;1,118.33;1,139.14;1,118.33;1,139.09;1,139.09;1,370,100,000
Nov 12, 2001;1,120.31;1,121.71;1,098.32;1,118.33;1,118.33;991,600,000
Nov 09, 2001;1,118.54;1,123.02;1,111.13;1,120.31;1,120.31;1,093,800,000
Nov 08, 2001;1,115.80;1,135.75;1,115.42;1,118.54;1,118.54;1,517,500,000
Nov 07, 2001;1,118.86;1,126.62;1,112.98;1,115.80;1,115.80;1,411,300,000
Nov 06, 2001;1,102.84;1,119.73;1,095.36;1,118.86;1,118.86;1,356,000,000
Nov 05, 2001;1,087.20;1,106.72;1,087.20;1,102.84;1,102.84;1,267,700,000
Nov 02, 2001;1,084.10;1,089.63;1,075.58;1,087.20;1,087.20;1,121,900,000
Nov 01, 2001;1,059.78;1,085.61;1,054.31;1,084.10;1,084.10;1,317,400,000
Oct 31, 2001;1,059.79;1,074.79;1,057.55;1,059.78;1,059.78;1,352,500,000
Oct 30, 2001;1,078.30;1,078.30;1,053.61;1,059.79;1,059.79;1,297,400,000
Oct 29, 2001;1,104.61;1,104.61;1,078.30;1,078.30;1,078.30;1,106,100,000
Oct 26, 2001;1,100.09;1,110.61;1,094.24;1,104.61;1,104.61;1,244,500,000
Oct 25, 2001;1,085.20;1,100.09;1,065.64;1,100.09;1,100.09;1,364,400,000
Oct 24, 2001;1,084.78;1,090.26;1,079.98;1,085.20;1,085.20;1,336,200,000
Oct 23, 2001;1,089.90;1,098.99;1,081.53;1,084.78;1,084.78;1,317,300,000
Oct 22, 2001;1,073.48;1,090.57;1,070.79;1,089.90;1,089.90;1,105,700,000
Oct 19, 2001;1,068.61;1,075.52;1,057.24;1,073.48;1,073.48;1,294,900,000
